Date,entropy,synchronization,amplitude,psi,pressure,percentile,defensive_weight,risk_return,defensive_return,cesp_return,cesp_equity,risk_equity,defensive_equity,weight,date
2016-12-10,3.5097193743671517e-06,0.0,0.05248284660775166,0.0,0.02515399434033889,0.3531746031746032,0.0,0.00026685536883929036,0.0,0.00026685536883929036,1.2114115501343221,1.2157992972412528,1.0161611280441845,0.0,2016-12-10
2016-12-11,1.3611469063757206e-06,0.0,0.14160036029196973,0.0,0.0239840411152068,0.2976190476190476,0.0,-0.0007055524993549259,0.0,-0.0007055524993549259,1.2105568356873775,1.2149414870083703,1.0161611280441845,0.0,2016-12-11
2016-12-12,0.9076013669383379,-0.1111111111111111,0.7590823758766649,0.0,0.022868504319150624,0.25396825396825395,0.0,0.0011692602184329868,3.7805728373585534e-05,0.0011692602184329868,1.2119722916374989,1.2163620697568531,1.0161995447557752,0.0,2016-12-12
2016-12-13,0.7048330195877085,0.3888888888888889,1.1189704374939626,0.1284434375799998,0.027778966331283336,0.19047619047619047,0.0,0.00490089057819164,0.0004879714374654287,0.00490089057819164,1.2179120352226143,1.222323327164194,1.0166954211083814,0.0,2016-12-13
2016-12-14,0.8441717433289679,0.3888888888888889,1.6716196604572024,0.10129994680791549,0.03119854681856868,0.4246031746031746,0.0,-0.009754870918404669,-0.006145180468445366,-0.009754870918404669,1.206031460529046,1.2103997208871524,1.0104476442642283,0.0,2016-12-14
2016-12-15,0.862242004723697,-0.1111111111111111,0.5124483888499409,0.0,0.029747451617704968,0.626984126984127,0.0,0.00018670400787116717,-0.00010926811555542204,0.00018670400787116717,1.2062566314363454,1.2106257073661681,1.010337234554272,0.0,2016-12-15
2016-12-16,0.8409662026855868,-0.05555555555555555,0.689243596296481,0.0,0.028363849216881436,0.5476190476190477,0.0,0.003071475637662734,0.0005487275031507144,0.003071475637662734,1.209961619292571,1.2143441147326715,1.0108916343823293,0.0,2016-12-16
2016-12-17,1.078764786111221e-06,0.0,0.18023790055853195,0.0,0.02704460041609621,0.44841269841269843,0.0,0.0008383154809616686,0.0,0.0008383154809616686,1.2109759488493934,1.2153621182032666,1.0108916343823293,0.0,2016-12-17
2016-12-18,1.8057209269749723e-05,0.0,0.00919568006762107,0.0,0.025786712024649838,0.3888888888888889,0.0,-4.200236616188254e-05,0.0,-4.200236616188254e-05,1.2109250849941766,1.2153110701185585,1.0108916343823293,0.0,2016-12-18
2016-12-19,0.8892846869874775,-0.05555555555555555,0.6364022838246955,0.0,0.02458733007001493,0.32936507936507936,0.0,0.0016088403878087793,0.005849068622092113,0.0016088403878087793,1.212873270177526,1.2172663116519162,1.0168044089213304,0.0,2016-12-19
2016-12-20,0.8985031857374525,0.3888888888888889,0.6469774552965654,0.025536836349224334,0.024631493152768854,0.2857142857142857,0.0,0.003828088635537753,-0.0031467192783588005,0.003828088635537753,1.2175162565594402,1.221926114985974,1.0136048108854574,0.0,2016-12-20
2016-12-21,0.7183943586595343,-0.05555555555555555,1.2641115037171875,0.0,0.023485842308453995,0.2896825396825397,0.0,0.0013979282655731797,0.0009025665565959018,0.0013979282655731797,1.2192182569482795,1.2236342800405549,1.0145196566893673,0.0,2016-12-21
2016-12-22,0.762138507522583,0.1111111111111111,0.9561805688452862,0.025270948575938364,0.023568870506941644,0.24206349206349206,0.0,0.002439536177078828,-0.00087611710872601,0.002439536177078828,1.2221925839938597,1.2266193801342276,1.0136308186610028,0.0,2016-12-22
2016-12-23,0.5720114505353818,0.3888888888888889,1.4613206961769019,0.24322220418975823,0.03378530463172405,0.25396825396825395,0.0,0.00890284435652882,0.001352435009111641,0.00890284435652882,1.233073574342861,1.2375397815602645,1.0150016884664745,0.0,2016-12-23
2016-12-24,4.170998887001683e-07,0.0,0.4772665930497621,0.0,0.03221389511396941,0.7420634920634921,0.0,-0.002791321888918002,0.0,-0.002791321888918002,1.2296316690841513,1.2340854096795886,1.0150016884664745,0.0,2016-12-24
2016-12-25,3.4416770171301597e-06,0.0,0.05357775102858562,0.0,0.030715574410994057,0.6865079365079365,0.0,-0.0003262341675928217,0.0,-0.0003262341675928217,1.229230521220142,1.2336828088532232,1.0150016884664745,0.0,2016-12-25
2016-12-26,8.385993979072144e-07,0.0,0.23377495430937525,0.0,0.029286943043040817,0.623015873015873,0.0,0.0014167496004731353,0.0,0.0014167496004731353,1.23097203306997,1.2354306284797767,1.0150016884664745,0.0,2016-12-26
2016-12-27,0.8171096037041661,0.3888888888888889,0.9811084800667856,0.06978040172779577,0.03117035972605271,0.5317460317460317,0.0,0.00654188411432456,0.00019999657781122337,0.00654188411432456,1.2390249094582884,1.2435126724825785,1.0152046853306405,0.0,2016-12-27
2016-12-28,0.8616123658677594,0.1111111111111111,1.3857704907047785,0.021308166628767607,0.030711653070365018,0.6388888888888888,0.0,-6.558304947723581e-05,0.004090454929545184,-6.558304947723581e-05,1.2389436504263478,1.2434311191294534,1.0193573343402487,0.0,2016-12-28
2016-12-29,0.7082849323387438,-0.1111111111111111,0.5444142014123969,0.0,0.029283204090348014,0.623015873015873,0.0,0.00121208205763717,0.003532711041084796,0.00121208205763717,1.240445351795453,1.2449382596788579,1.0229584292500833,0.0,2016-12-29
2016-12-30,0.8623134593327045,-0.05555555555555555,0.941930487316831,0.0,0.027921194597773664,0.5317460317460317,0.0,-0.0016960346150396185,-0.0011750629008538405,-0.0016960346150396185,1.238341513540743,1.2428268012968553,1.021756388750756,0.0,2016-12-30
2016-12-31,3.907902267767872e-06,0.0,0.04685513701354987,0.0,0.026622534383923705,0.4523809523809524,0.0,0.00028955771910384637,0.0,0.00028955771910384637,1.2387000848848753,1.2431866713906798,1.021756388750756,0.0,2016-12-31
2017-01-01,3.098021655220728e-07,0.0,0.6443609432051558,0.0,0.02538427697071793,0.376984126984127,0.0,0.0039870048265886965,0.0,0.0039870048265886965,1.243638788102007,1.2481432626498652,1.021756388750756,0.0,2017-01-01
2017-01-02,4.769457390657178e-07,0.0,0.4165384422796927,0.0,0.024203612925568243,0.3253968253968254,0.0,0.0026071433547346767,0.0,0.0026071433547346767,1.2468811327040976,1.2513973510628398,1.021756388750756,0.0,2017-01-02
2017-01-03,0.9099665158308979,0.3888888888888889,1.296235015375083,0.04538510461963656,0.02518879858575748,0.27380952380952384,0.0,0.005775835513449056,0.005179939434816122,0.005775835513449056,1.2540829130314195,1.2586252163245444,1.0270490249616213,0.0,2017-01-03
2017-01-04,0.8303652693097355,0.3888888888888889,2.357462664056369,0.15551960049482716,0.031250696348970104,0.32142857142857145,0.0,0.018426483141848964,0.00025756484603381424,0.018426483141848964,1.277191250686874,1.2818172526550546,1.0273135566856049,0.0,2017-01-04
2017-01-05,0.7193338753363966,-0.1111111111111111,2.0555775854837512,0.0,0.029797175588552875,0.6626984126984127,0.0,-0.01275424812007849,0.006771282053826572,-0.01275424812007849,1.2609016365788202,1.2654686373700947,1.034269786535643,0.0,2017-01-05
2017-01-06,0.6827484869939667,-0.1111111111111111,1.350643547671206,0.0,0.028411260444899236,0.5833333333333334,0.0,-0.011625684814594004,-0.003463535762117692,-0.011625684814594004,1.246242791569749,1.2507566978492761,1.030687556142299,0.0,2017-01-06
2017-01-07,3.0308826219841596e-06,0.0,0.06125624063224374,0.0,0.02708980647071786,0.47619047619047616,0.0,0.0007862294892148933,0.0,0.0007862294892148933,1.2472226244032025,1.2517400796489584,1.030687556142299,0.0,2017-01-07
2017-01-08,6.977777935356023e-06,0.0,0.025352929509420172,0.0,0.02582981547207981,0.4166666666666667,0.0,0.00031966098365463245,0.0,0.00031966098365463245,1.2476213128141556,1.252140212114099,1.030687556142299,0.0,2017-01-08
2017-01-09,0.8508448573019024,0.3888888888888889,1.1651638279343084,0.067585068841968,0.027771920279981606,0.3531746031746032,0.0,-0.006218050132932109,0.004353495436850291,-0.006218050132932109,1.2398635409441625,1.2443543415017133,1.035174649714783,0.0,2017-01-09
2017-01-10,0.752695419596587,-0.08333333333333333,0.7403057989887316,0.0,0.026480203057656866,0.44841269841269843,0.0,-0.0005291228786964666,0.0008773980858718944,-0.0005291228786964666,1.2392075007781873,1.2436959251504196,1.0360829099709856,0.0,2017-01-10
2017-01-11,0.8013493506600874,0.1111111111111111,1.6741689276534746,0.03695274939811865,0.026967298236282997,0.373015873015873,0.0,-0.012778677040968935,0.001330421849552177,-0.012778677040968935,1.2233720683389966,1.2278031365857534,1.0374613373123587,0.0,2017-01-11
2017-01-12,0.8611644108763021,-0.1111111111111111,0.9001380147413508,0.0,0.025713005295060522,0.4007936507936508,0.0,0.004466471251925995,-0.00045822726411912096,0.004466471251925995,1.228836224512642,1.2332870839983383,1.0369859442421328,0.0,2017-01-12
2017-01-13,0.8927082011116563,-0.05555555555555555,0.582078527324563,0.0,0.02451705156040653,0.32936507936507936,0.0,0.00379746031987116,-0.0013618698861343759,0.00379746031987116,1.233502681314849,1.2379704427628315,1.0355737043123248,0.0,2017-01-13
2017-01-14,3.520984531508435e-06,0.0,0.05230574242703252,0.0,0.02337672358085273,0.2698412698412698,0.0,-0.0007513659144596044,0.0,-0.0007513659144596044,1.2325758694447146,1.2370402739690312,1.0355737043123248,0.0,2017-01-14
2017-01-15,5.549976892047448e-06,0.0,0.03232566320619438,0.0,0.02228943411197585,0.20238095238095238,0.0,0.00045969598314905054,0.0,0.00045969598314905054,1.2331424796208248,1.2376089364139684,1.0355737043123248,0.0,2017-01-15
2017-01-16,2.0224549586874693e-06,0.0,0.09367307759078965,0.0,0.021252716246302546,0.15079365079365079,0.0,0.0013163579887023819,0.0,0.0013163579887023819,1.234765736575082,1.2392380728243064,1.0355737043123248,0.0,2017-01-16
2017-01-17,0.8572099258108081,-0.05555555555555555,1.1871197268078462,0.0,0.020264217816241954,0.1111111111111111,0.0,0.009043297824290265,0.0051704830230398235,0.009043297824290265,1.2459320908741596,1.2504448717920562,1.0409281205695782,0.0,2017-01-17
2017-01-18,0.8889207314855023,-0.1111111111111111,0.6077090290938038,0.0,0.019321696057346974,0.07539682539682539,0.0,-0.003136890769264353,-0.0047719840727220575,-0.003136890769264353,1.242023737999166,1.2465223628162578,1.0359608281573716,0.0,2017-01-18
2017-01-19,0.861563271162393,0.3888888888888889,0.8072524088492942,0.04345964887731244,0.020444391537345376,0.03968253968253968,0.0,-0.0021884552679948266,-0.0032655432350606195,-0.0021884552679948266,1.2393056246067673,1.2437944043846791,1.0325778532831946,0.0,2017-01-19
2017-01-20,0.8695453613838959,0.3888888888888889,0.9245559179770649,0.04690490317336381,0.0216751130087881,0.07936507936507936,0.0,0.003866348916192012,-0.0006313510311661552,0.003866348916192012,1.2440972125652965,1.2486033475320377,1.031925934190765,0.0,2017-01-20
2017-01-21,8.273873837158034e-07,0.0,0.23703820072544102,0.0,0.020666968217681672,0.12301587301587301,0.0,0.003322436127750011,0.0,0.003322436127750011,1.2482306460907564,1.2527517524031078,1.031925934190765,0.0,2017-01-21
2017-01-22,6.9709495528205765e-06,0.0,0.025379314918862052,0.0,0.019705713881975544,0.08333333333333333,0.0,0.0003476298279620544,0.0,0.0003476298279620544,1.248664568295514,1.2531872462792748,1.031925934190765,0.0,2017-01-22
2017-01-23,0.7766782498862349,-0.08333333333333333,0.7547426643058177,0.0,0.018789169050255745,0.031746031746031744,0.0,-0.0010631307579736576,0.004076320812762851,-0.0010631307579736576,1.247337074586567,1.2518549443722549,1.0361323953535364,0.0,2017-01-23
2017-01-24,0.8294743513859956,0.3888888888888889,1.2778622393865853,0.0847421116930662,0.02185674777782834,0.007936507936507936,0.0,0.0015511031390543525,-0.0036880536328035285,0.0015511031390543525,1.249271823038417,1.2537967005061113,1.0323110835087874,0.0,2017-01-24
2017-01-25,0.8669809119106464,0.1111111111111111,1.561361980187556,0.023076771864659562,0.021913493084192583,0.13095238095238096,0.0,0.004536759140561409,-0.007305458169950457,0.004536759140561409,1.2549394684006323,1.2594848741475382,1.0247695780698378,0.0,2017-01-25
2017-01-26,0.8716509199733441,-0.1111111111111111,0.47911078501275184,0.0,0.020894260847718504,0.13095238095238096,0.0,0.001456348833773534,0.0005056558559645985,0.001456348833773534,1.256767098031894,1.2613191234751584,1.0252877588080032,0.0,2017-01-26
2017-01-27,0.8303002990667773,0.1111111111111111,0.8576165307983735,0.01617080764354133,0.0206745653498498,0.08333333333333333,0.0,-0.0034144841100621276,0.0018163177848915524,-0.0034144841100621276,1.252475886745615,1.257012369370335,1.0271500071989577,0.0,2017-01-27
2017-01-28,9.822884650005433e-06,0.0,0.01761966797017787,0.0,0.01971295765915911,0.07936507936507936,0.0,0.00022228586940517856,0.0,0.00022228586940517856,1.2527542944370091,1.2572917854577135,1.0271500071989577,0.0,2017-01-28
2017-01-29,8.569829516214199e-06,0.0,0.02037579178406271,0.0,0.01879607590757031,0.027777777777777776,0.0,-0.0002524688750190999,0.0,-0.0002524688750190999,1.2524380129696173,1.2569743584150683,1.0271500071989577,0.0,2017-01-29
2017-01-30,0.8659067858723004,0.3888888888888889,1.591242219825319,0.08297908255469488,0.021781332030692394,0.007936507936507936,0.0,-0.007220616856487573,-0.0002474333691534769,-0.007220616856487573,1.243394637941463,1.247898228174524,1.0268958560120505,0.0,2017-01-30
2017-01-31,0.7973262259302184,0.1111111111111111,0.7798958902147618,0.017562715939037535,0.021585117328754955,0.1349206349206349,0.0,0.008237814861009211,0.0040413512559175635,0.008237814861009211,1.2536374927679963,1.258178182743607,1.0310459028694414,0.0,2017-01-31
2017-02-01,0.8238019966478889,-0.05555555555555555,1.0941083826483264,0.0,0.020581158383231466,0.12698412698412698,0.0,0.002365287200067037,-0.0025878593071758105,0.002365287200067037,1.2566027054831646,1.261154135494654,1.0283777011335753,0.0,2017-02-01
2017-02-02,0.7216674063909605,0.027777777777777776,0.683898020216142,0.005287530825856836,0.01986982686893497,0.08333333333333333,0.0,0.0042648166544570305,0.0017679232599266959,0.0042648166544570305,1.261961885629545,1.266532726655549,1.0301957939913995,0.0,2017-02-02
2017-02-03,0.8441674398259846,0.3888888888888889,1.1843549161431186,0.07177374506449134,0.022283962598960854,0.04365079365079365,0.0,0.0067161919727482845,0.0006148233134846137,0.0067161919727482845,1.2704374639157243,1.275039003587536,1.0308291823829991,0.0,2017-02-03
2017-02-04,1.6056767096040989e-06,0.0,0.1192168583783999,0.0,0.021247499222264998,0.1746031746031746,0.0,0.0014014158522239256,0.0,0.0014014158522239256,1.272217875116915,1.2768258634593674,1.0308291823829991,0.0,2017-02-04
2017-02-05,1.3288158472467365e-06,0.0,0.14518405516781668,0.0,0.020259243444485226,0.12301587301587301,0.0,-0.0016577767368227939,0.0,-0.0016577767368227939,1.2701088219193761,1.2747091712459508,1.0308291823829991,0.0,2017-02-05
2017-02-06,0.8505186522332597,0.1111111111111111,0.909937141396322,0.015113181142104125,0.020019891709490756,0.06746031746031746,0.0,-0.0023522718859683403,0.006279105498447901,-0.0023522718859683403,1.2671211806454548,1.271710708699643,1.0373018675700607,0.0,2017-02-06
2017-02-07,0.8127483466489218,-0.05555555555555555,0.844139067284441,0.0,0.019088733955560953,0.05555555555555555,0.0,-0.00016252930951740939,0.003038545747635346,-0.00016252930951740939,1.2669152363148894,1.2715040184362523,1.04045375674878,0.0,2017-02-07
2017-02-08,0.8437332513483616,0.3888888888888889,0.5249415249646305,0.03190090763162165,0.01968464901026145,0.01984126984126984,0.0,0.0020631841884609526,0.005683084438166924,0.0020631841884609526,1.2695291157985744,1.2741273654226544,1.0463667433023913,0.0,2017-02-08
2017-02-09,0.8973519840242323,0.3888888888888889,1.363762831779474,0.05443960236697796,0.021301158468713385,0.031746031746031744,0.0,-0.002005683189867244,-0.005308974906779146,-0.002005683189867244,1.2669828425919702,1.2715718695840763,1.0408116085189107,0.0,2017-02-09
2017-02-10,0.8917862814665783,0.3888888888888889,0.9992104606248841,0.04204988648844348,0.022266215585910135,0.14682539682539683,0.0,0.004088965169696035,0.0006381659656680971,0.004088965169696035,1.2721634913059312,1.276771282669571,1.0414758190641398,0.0,2017-02-10
2017-02-11,1.2396571836173366e-06,0.0,0.1560458932911456,0.0,0.021230577651681754,0.1984126984126984,0.0,0.0017729696315312725,0.0,0.0017729696315312725,1.2744189985423593,1.2790349593801553,1.0414758190641398,0.0,2017-02-11
2017-02-12,3.504485071933052e-06,0.0,0.052565532956737625,0.0,0.020243108923696556,0.1388888888888889,0.0,-0.0005828487530002732,0.0,-0.0005828487530002732,1.273676205018259,1.2782894754490368,1.0414758190641398,0.0,2017-02-12
2017-02-13,0.7948633617101388,0.1111111111111111,1.0492741391747509,0.023916063283866258,0.020413944010216078,0.07936507936507936,0.0,2.257534647690888e-05,-0.0022911560961754174,2.257534647690888e-05,1.2737049586998868,1.2783183332768429,1.0390896353922718,0.0,2017-02-13
2017-02-14,0.8907384137538734,0.1111111111111111,0.6453723280457628,0.007834933809070624,0.019828873768302335,0.09523809523809523,0.0,0.0025009316250938804,-0.001857992026071037,0.0025009316250938804,1.2768904077121381,1.2815153200234723,1.0371590151353398,0.0,2017-02-14
2017-02-15,0.8404359690247597,0.1111111111111111,0.9031683223751591,0.016012575351925077,0.01965137151637781,0.051587301587301584,0.0,0.001978952457937123,-0.0009940633378472952,0.001978952457937123,1.2794173131229964,1.284051377915917,1.0361280133828759,0.0,2017-02-15
2017-02-16,0.826508228866829,-0.05555555555555555,0.879127982977414,0.0,0.01873735423654628,0.031746031746031744,0.0,0.00046120772775218,0.0022749651158295026,0.00046120772775218,1.2800073902748286,1.2846435923342427,1.0384851684688556,0.0,2017-02-16
2017-02-17,0.8743289518609879,-0.1111111111111111,0.5931481406240192,0.0,0.017865849388334822,0.003968253968253968,0.0,0.0017090973314684381,0.0025567720727597,0.0017090973314684381,1.2821950474898072,1.2868391732697892,1.041140338345572,0.0,2017-02-17
2017-02-18,2.2199714512851204e-06,0.0,0.0849611322069974,0.0,0.017034879649342503,0.003968253968253968,0.0,0.0008719391703124746,0.0,0.0008719391703124746,1.283313043575694,1.2879612187508558,1.041140338345572,0.0,2017-02-18
2017-02-19,2.7141944946163142e-06,0.0,0.06879794600408619,0.0,0.01624255966565215,0.003968253968253968,0.0,-0.0006902213281168887,0.0,-0.0006902213281168887,1.2824272735423674,1.2870722404478865,1.041140338345572,0.0,2017-02-19
2017-02-20,5.854433396993408e-07,0.0,0.3380036807606628,0.0,0.015487091774226469,0.003968253968253968,0.0,0.0034047889211434126,0.0,0.0034047889211434126,1.2867936677154967,1.2914544497528748,1.041140338345572,0.0,2017-02-20
2017-02-21,0.8928387968371466,0.3888888888888889,1.2993650478488892,0.054149480729262144,0.017285342423297895,0.003968253968253968,0.0,0.008116201383255207,0.0007439431823682008,0.008116201383255207,1.2972375442613733,1.3019361541443701,1.0419148876021727,0.0,2017-02-21
2017-02-22,0.6856119518518652,0.027777777777777776,0.8694857425593457,0.007593220152662897,0.016834546038617195,0.015873015873015872,0.0,-0.0029516896719013782,0.0005875592176903255,-0.0029516896719013782,1.2934085015999743,1.2980932426447072,1.042527074298432,0.0,2017-02-22
2017-02-23,0.8980984636694617,0.1111111111111111,0.8280615479822151,0.009375638212847945,0.01648762009323258,0.011904761904761904,0.0,0.005534986592641634,0.003022878011755409,0.005534986592641634,1.3005675003151391,1.3052781713387445,1.0456785064679885,0.0,2017-02-23
2017-02-24,0.7924775712540589,-0.1111111111111111,0.9203379039649769,0.0,0.01572075404238455,0.011904761904761904,0.0,-0.0005943385317884125,0.006012990178874744,-0.0005943385317884125,1.2997945229365102,1.3045023942268157,1.051966161057641,0.0,2017-02-24
2017-02-25,6.620240760969702e-07,0.0,0.2980514612165008,0.0,0.01498955617994806,0.007936507936507936,0.0,-0.0028249311306751926,0.0,-0.0028249311306751926,1.296122692925186,1.300817264803324,1.051966161057641,0.0,2017-02-25
2017-02-26,9.145527924316715e-07,0.0,0.2137850547727328,0.0,0.01429236752041559,0.003968253968253968,0.0,0.0020748809069869433,0.0,0.0020748809069869433,1.298811993153849,1.3035163057095436,1.051966161057641,0.0,2017-02-26
2017-02-27,0.8562953501595498,0.3888888888888889,0.8219721260866313,0.045936028661401555,0.01576416571301959,0.003968253968253968,0.0,0.0041311866357581035,-0.0035821016356615554,0.0041311866357581035,1.3041776279023285,1.3089013748511835,1.048197911351456,0.0,2017-02-27
2017-02-28,0.7999583697502658,0.25,1.1099505592344387,0.055509079841465324,0.017612766370156602,0.01984126984126984,0.0,-0.0031996836762080674,0.0008487484936282041,-0.0031996836762080674,1.3000046720354537,1.304713304488306,1.0490875677497395,0.0,2017-02-28
2017-03-01,0.8715775152846001,0.3888888888888889,2.606429420002306,0.13017049980356127,0.0228480097856638,0.04365079365079365,0.0,0.012346911029914464,-0.004563720903350721,0.012346911029914464,1.3160557140595484,1.3208224835783686,1.0442998248873547,0.0,2017-03-01
2017-03-02,0.9093449953218878,0.3888888888888889,1.6327395863936427,0.05756178354992123,0.024462603914233914,0.2976190476190476,0.0,-0.004083439539030071,-0.0036772291673204116,-0.004083439539030071,1.3106816801211911,1.3154289848248848,1.0404596951118514,0.0,2017-03-02
2017-03-03,0.8248129958876611,-0.05555555555555555,0.7063941209954933,0.0,0.02332480838333931,0.3888888888888889,0.0,0.0029220258507088254,-0.001436678807077263,0.0029220258507088254,1.3145115258725557,1.3192727023233146,1.0389648887182663,0.0,2017-03-03
2017-03-04,1.004980159080574e-06,0.0,0.1939460752632312,0.0,0.0222399335748119,0.3253968253968254,0.0,-0.0017289866301586848,0.0,-0.0017289866301586848,1.3122387530191326,1.3169916974594644,1.0389648887182663,0.0,2017-03-04
2017-03-05,1.6215466990929904e-06,0.0,0.11800014757192713,0.0,0.021205518059704366,0.2698412698412698,0.0,0.00105963169256403,0.0,0.00105963169256403,1.3136292427900422,1.3183872236009362,1.0389648887182663,0.0,2017-03-05
2017-03-06,0.8818916934783464,0.1111111111111111,0.6355692710638671,0.008340667809172794,0.020607152931772666,0.20634920634920634,0.0,-0.001580536232835445,-0.0020625503061084127,-0.001580536232835445,1.3115530041753003,1.3163034648251275,1.0368219713690046,0.0,2017-03-06
2017-03-07,0.9251586851551712,0.7777777777777778,0.9443833606424976,0.0549724718884932,0.022205539859992227,0.1746031746031746,0.0,-0.00794631417730222,-0.0028441611138127487,-0.00794631417730222,1.3011309919439389,1.3058437039409556,1.03387308263609,0.0,2017-03-07
2017-03-08,0.8303351344812964,0.3888888888888889,2.394544573206251,0.15799392116339228,0.028521278525266654,0.27380952380952384,0.0,-0.01526872618701284,-0.002888094232240429,-0.01526872618701284,1.2812643790945106,1.2859051339824465,1.0308871597492602,0.0,2017-03-08
2017-03-09,0.849525783540222,-0.05555555555555555,1.1274839827802958,0.0,0.027194707431068204,0.5992063492063492,0.0,0.0020403618007418275,-0.00444794847044977,0.0020403618007418275,1.2838786219902663,1.2885288456972022,1.026301826783847,0.0,2017-03-09
2017-03-10,0.8572007886376825,-0.1111111111111111,1.2904809058895672,0.0,0.025929837317995263,0.5515873015873016,0.0,-0.005961248129845837,0.00024429958690297404,-0.005961248129845837,1.2762251029559777,1.2808476055255373,1.0265525518961682,0.0,2017-03-10
2017-03-11,3.499607342504991e-07,0.0,0.5699316714762279,0.0,0.024723798372972224,0.4880952380952381,0.0,0.005881309838166778,0.0,0.005881309838166778,1.283730978209708,1.288380667149107,1.0265525518961682,0.0,2017-03-11
2017-03-12,4.827118119260849e-07,0.0,0.4114791750754003,0.0,0.02357385426260142,0.43253968253968256,0.0,0.004304292904256417,0.0,0.004304292904256417,1.2892565323501903,1.293926234912698,1.0265525518961682,0.0,2017-03-12
2017-03-13,0.7758540521211252,0.3888888888888889,0.5344752055315956,0.04658906449619174,0.02464432915718702,0.38095238095238093,0.0,0.0021881000575892312,-0.0017768639930916819,0.0021881000575892312,1.292077554642873,1.2967574749818267,1.0247285076296875,0.0,2017-03-13
2017-03-14,0.8255497986103588,0.3888888888888889,1.0050924441934128,0.0681872252851796,0.026669580139884352,0.4365079365079365,0.0,-0.0030763780183448533,0.0009750128987513484,-0.0030763780183448533,1.288102635655773,1.2927681587906683,1.0257276311423447,0.0,2017-03-14
2017-03-15,0.8895594379578796,0.7777777777777778,2.346008089211954,0.20151790705505598,0.034802060461520255,0.5317460317460317,0.0,0.0115087737825094,0.006961787389436175,0.0115087737825094,1.3029271174981896,1.3076463350834213,1.0328685288298276,0.0,2017-03-15
2017-03-16,0.81056174784275,0.1111111111111111,0.7671396792538046,0.016147288888701563,0.03393439666743566,0.8333333333333334,0.16666666666666666,-0.006254226949824335,-0.0017920794970582854,-0.006254226949824335,1.2947783156062753,1.2994680181337035,1.0310175463161548,0.0,2017-03-16
2017-03-17,0.7584516315796022,-0.1111111111111111,0.9468885731127662,0.0,0.03235605263639214,0.8174603174603174,0.087301587301587,-0.006891712683030632,0.002892767300409105,-0.005427632685790676,1.2877507344996377,1.2905124579119387,1.0340000401602862,0.16666666666666666,2017-03-17
2017-03-18,1.5993535758912257e-07,0.0,1.2442773475438584,0.0,0.03085111995562971,0.7777777777777778,0.0,-0.012766218532968296,0.0,-0.011731072470566307,1.2726440373091976,1.2740374938547168,1.0340000401602862,0.087301587301587,2017-03-18
2017-03-19,3.6366066851999935e-07,0.0,0.548267113674603,0.0,0.029416184143739955,0.7301587301587301,0.0,0.007179301529536077,0.0,0.00709199994223449,1.2816696287482796,1.2831841931830341,1.0340000401602862,0.0,2017-03-19
2017-03-20,0.8750890701456491,0.1111111111111111,0.3545932418292499,0.004921396839662259,0.028276891710992156,0.6785714285714286,0.0,0.000812672697948269,0.0028791157922531396,0.000812672697948269,1.2827112066633528,1.2842270019432727,1.0369770460051022,0.0,2017-03-20
2017-03-21,0.8277213588489158,0.3888888888888889,2.67801036683268,0.17941932827250853,0.03530677248129525,0.6111111111111112,0.0,-0.0016201906127530795,0.003557682650056404,-0.0016201906127530795,1.2806329700074437,1.2821463094100802,1.0406662812501812,0.0,2017-03-21
2017-03-22,0.6312762994197733,-0.1111111111111111,0.8109983898493309,0.0,0.03366459701704895,0.8650793650793651,0.3253968253968254,-0.006318735604797688,0.0018909064622651128,-0.006318735604797688,1.2725409888631798,1.2740447658742509,1.0426340838464587,0.0,2017-03-22
2017-03-23,0.891785697039804,-0.05555555555555555,0.5906260183959979,0.0,0.03209880180695365,0.8253968253968254,0.12698412698412656,-0.00047294703841732004,-0.0006580332220702534,-0.0008585703203996238,1.27144842293865,1.2734422101754197,1.0419479959808249,0.3253968253968254,2017-03-23
2017-03-24,0.7301758144817339,-0.1111111111111111,0.9462704097665844,0.0,0.030605834281048832,0.7817460317460317,0.0,-0.010462267345802455,0.001337971262575871,-0.00916223704632585,1.259799111095509,1.260119117323135,1.0433420924565457,0.12698412698412656,2017-03-24
2017-03-25,6.798196684046664e-07,0.0,0.29005696566022643,0.0,0.029182307105186097,0.7301587301587301,0.0,0.00417875191206855,0.0,0.004051767785084423,1.2649035245495237,1.2653848424940832,1.0433420924565457,0.0,2017-03-25
2017-03-26,3.731909696403963e-06,0.0,0.04919121337915298,0.0,0.027824990495642556,0.6706349206349206,0.0,-0.0006914915543727461,0.0,-0.0006914915543727461,1.2640288544452014,1.2645098395624672,1.0433420924565457,0.0,2017-03-26
2017-03-27,0.8173570878592492,-0.1111111111111111,0.8852026204428693,0.0,0.02653080489119406,0.5992063492063492,0.0,0.00797042671255114,0.0018033118798639891,0.00797042671255114,1.2741037037921068,1.2745885225659996,1.0452235636466347,0.0,2017-03-27
2017-03-28,0.8692289623783447,0.7777777777777778,1.271783134921228,0.12935408903151052,0.031313283223301805,0.5277777777777778,0.0,0.005765797900370733,-0.0021765438962284556,0.005765797900370733,1.2814499282522858,1.2819375423932473,1.0429485886789855,0.0,2017-03-28
