Date,SPY,QQQ,IWM,EFA,VNQ,XLE,DBC,BTC-USD,ETH-USD,TLT,IEF,GLD,UUP
2015-02-12,172.5706024169922,97.3720703125,104.16410827636719,45.1048583984375,54.251163482666016,25.623476028442383,15.302420616149902,221.76400756835938,,93.71290588378906,82.6550064086914,117.33999633789062,20.81818199157715
2015-02-13,173.28099060058594,98.20802307128906,104.78490447998047,45.403663635253906,53.890037536621094,26.165672302246094,15.471508979797363,235.427001953125,,92.7506103515625,82.37832641601562,117.9800033569336,20.809831619262695
2015-02-14,173.28099060058594,98.20802307128906,104.78490447998047,45.403663635253906,53.890037536621094,26.165672302246094,15.471508979797363,257.3210144042969,,92.7506103515625,82.37832641601562,117.9800033569336,20.809831619262695
2015-02-15,173.28099060058594,98.20802307128906,104.78490447998047,45.403663635253906,53.890037536621094,26.165672302246094,15.471508979797363,234.8249969482422,,92.7506103515625,82.37832641601562,117.9800033569336,20.809831619262695
2015-02-16,173.28099060058594,98.20802307128906,104.78490447998047,45.403663635253906,53.890037536621094,26.165672302246094,15.471508979797363,233.84300231933594,,92.7506103515625,82.37832641601562,117.9800033569336,20.809831619262695
2015-02-17,173.55360412597656,98.29987335205078,105.11251831054688,45.5103759765625,53.756988525390625,26.24540901184082,15.479963302612305,243.61000061035156,,91.3541488647461,81.79417419433594,116.01000213623047,20.784765243530273
2015-02-18,173.57015991210938,98.4376449584961,105.22461700439453,45.78071975708008,54.257484436035156,25.93284034729004,15.293966293334961,236.3260040283203,,91.89676666259766,82.18614959716797,116.33999633789062,20.793121337890625
2015-02-19,173.4462432861328,98.92452239990234,105.23323822021484,45.8376350402832,53.09176254272461,25.8116397857666,15.243241310119629,240.2830047607422,,91.28904724121094,81.97865295410156,115.94000244140625,20.868309020996094
2015-02-20,174.48699951171875,99.58592224121094,105.51773834228516,46.264488220214844,53.60494613647461,25.68726348876953,15.184061050415039,243.7790069580078,,91.5567398071289,81.9325180053711,115.27999877929688,20.851600646972656
2015-02-21,174.48699951171875,99.58592224121094,105.51773834228516,46.264488220214844,53.60494613647461,25.68726348876953,15.184061050415039,244.53399658203125,,91.5567398071289,81.9325180053711,115.27999877929688,20.851600646972656
2015-02-22,174.48699951171875,99.58592224121094,105.51773834228516,46.264488220214844,53.60494613647461,25.68726348876953,15.184061050415039,235.9770050048828,,91.5567398071289,81.9325180053711,115.27999877929688,20.851600646972656
2015-02-23,174.4622039794922,99.68695068359375,105.62122344970703,46.100860595703125,54.03575897216797,25.582006454467773,15.082606315612793,238.89199829101562,,92.60592651367188,82.30915069580078,115.43000030517578,20.910076141357422
2015-02-24,174.9578094482422,99.76045227050781,105.75914764404297,46.385433197021484,52.971370697021484,25.652175903320312,15.091060638427734,238.73500061035156,,93.82144165039062,82.85484313964844,115.26000213623047,20.868309020996094
2015-02-25,174.80911254882812,99.51243591308594,105.87989807128906,46.4210090637207,52.984046936035156,25.792510986328125,15.319328308105469,237.47000122070312,,94.2265853881836,82.93171691894531,115.69999694824219,20.8265380859375
2015-02-26,174.60260009765625,100.01766967773438,106.26789093017578,46.292945861816406,52.407508850097656,25.314105987548828,15.192513465881348,236.42599487304688,,92.9386978149414,82.43981170654297,116.06999969482422,21.04374122619629
2015-02-27,174.00787353515625,99.57672882080078,105.69023132324219,46.31428527832031,52.81932067871094,25.202472686767578,15.361600875854492,253.8280029296875,,93.72015380859375,82.73189544677734,116.16000366210938,21.05209732055664
2015-02-28,174.00787353515625,99.57672882080078,105.69023132324219,46.31428527832031,52.81932067871094,25.202472686767578,15.361600875854492,254.26300048828125,,93.72015380859375,82.73189544677734,116.16000366210938,21.05209732055664
2015-03-01,174.00787353515625,99.57672882080078,105.69023132324219,46.31428527832031,52.81932067871094,25.202472686767578,15.361600875854492,260.2019958496094,,93.72015380859375,82.73189544677734,116.16000366210938,21.05209732055664
2015-03-02,175.1064910888672,100.47694396972656,106.45758819580078,46.385433197021484,53.12343978881836,25.027057647705078,15.141786575317383,275.6700134277344,,91.97444152832031,82.11599731445312,115.68000030517578,21.09386444091797
2015-03-03,174.3878936767578,100.00846862792969,105.82814025878906,46.100860595703125,53.022064208984375,25.119550704956055,15.234786033630371,281.7019958496094,,91.64092254638672,81.93896484375,115.47000122070312,21.08551025390625
2015-03-04,173.6527557373047,99.6226806640625,105.50052642822266,45.9158935546875,52.51521682739258,25.0844669342041,15.099514961242676,273.0920104980469,,91.66995239257812,82.00052642822266,115.11000061035156,21.194114685058594
2015-03-05,173.8426971435547,99.79719543457031,105.81092071533203,46.02260971069336,52.6672477722168,24.93456268310547,15.040337562561035,276.1780090332031,,91.55393981933594,82.04674530029297,115.0,21.29435920715332
2015-03-06,171.39768981933594,98.66731262207031,104.4744873046875,45.39654541015625,50.918678283691406,24.488061904907227,14.854337692260742,272.7229919433594,,89.5313491821289,81.20763397216797,111.86000061035156,21.553335189819336
2015-03-07,171.39768981933594,98.66731262207031,104.4744873046875,45.39654541015625,50.918678283691406,24.488061904907227,14.854337692260742,276.260986328125,,89.5313491821289,81.20763397216797,111.86000061035156,21.553335189819336
2015-03-08,171.39768981933594,98.66731262207031,104.4744873046875,45.39654541015625,50.918678283691406,24.488061904907227,14.854337692260742,274.35400390625,,89.5313491821289,81.20763397216797,111.86000061035156,21.553335189819336
2015-03-09,172.1080780029297,98.95208740234375,104.93144226074219,45.46769332885742,51.32413864135742,24.31263542175293,14.812067985534668,289.60699462890625,,90.35780334472656,81.5848388671875,111.97000122070312,21.553335189819336
2015-03-10,169.316162109375,97.1148910522461,103.72435760498047,44.478797912597656,51.286109924316406,23.974559783935547,14.617615699768066,291.760009765625,,91.5467529296875,81.9312744140625,111.41999816894531,21.77889060974121
2015-03-11,168.9196319580078,96.55451965332031,104.36238098144531,44.592620849609375,51.330474853515625,24.044729232788086,14.693705558776855,296.3789978027344,,92.21369934082031,82.0775146484375,110.75,22.021160125732422
2015-03-12,171.0673370361328,97.18836975097656,106.0954360961914,45.14754104614258,52.22378158569336,23.891639709472656,14.626068115234375,294.35400390625,,92.14844512939453,82.15452575683594,110.72000122070312,21.904199600219727
2015-03-13,170.0182647705078,96.76577758789062,105.7160873413086,44.88431930541992,52.19209671020508,23.802343368530273,14.330167770385742,285.3370056152344,,91.86576080322266,82.03133392333984,110.87999725341797,22.1297607421875
2015-03-14,170.0182647705078,96.76577758789062,105.7160873413086,44.88431930541992,52.19209671020508,23.802343368530273,14.330167770385742,281.885009765625,,91.86576080322266,82.03133392333984,110.87999725341797,22.1297607421875
2015-03-15,170.0182647705078,96.76577758789062,105.7160873413086,44.88431930541992,52.19209671020508,23.802343368530273,14.330167770385742,286.39300537109375,,91.86576080322266,82.03133392333984,110.87999725341797,22.1297607421875
2015-03-16,172.28977966308594,98.01509857177734,106.33687591552734,45.389434814453125,52.730655670166016,24.124465942382812,14.313260078430176,290.5929870605469,,92.75016021728516,82.31617736816406,110.80999755859375,21.96268081665039
2015-03-17,171.77764892578125,98.17127227783203,106.62141418457031,45.275596618652344,52.71162414550781,24.0319766998291,14.211804389953613,285.5050048828125,,93.51862335205078,82.48553466796875,110.20999908447266,21.971031188964844
2015-03-18,173.8426971435547,99.13580322265625,107.47498321533203,46.24314880371094,53.81401443481445,24.730453491210938,14.6007080078125,256.29901123046875,,95.32368469238281,83.43245697021484,112.37000274658203,21.5366268157959
2015-03-19,173.04969787597656,99.28275299072266,107.68193817138672,45.70246505737305,53.78865432739258,24.338153839111328,14.35552978515625,260.9280090332031,,94.83797454833984,83.0397720336914,112.29000091552734,21.86243438720703
2015-03-20,174.5772247314453,99.92544555664062,108.63037109375,46.712703704833984,55.13812255859375,24.69618797302246,14.549981117248535,261.7489929199219,,95.33817291259766,83.37848663330078,113.56999969482422,21.570043563842773
2015-03-21,174.5772247314453,99.92544555664062,108.63037109375,46.712703704833984,55.13812255859375,24.69618797302246,14.549981117248535,260.0249938964844,,95.33817291259766,83.37848663330078,113.56999969482422,21.570043563842773
2015-03-22,174.5772247314453,99.92544555664062,108.63037109375,46.712703704833984,55.13812255859375,24.69618797302246,14.549981117248535,267.9599914550781,,95.33817291259766,83.37848663330078,113.56999969482422,21.570043563842773
2015-03-23,174.2369842529297,99.73204803466797,108.53553009033203,46.94746017456055,55.06843185424805,24.609485626220703,14.719069480895996,266.739990234375,,95.2221908569336,83.48627471923828,114.29000091552734,21.336132049560547
2015-03-24,173.25799560546875,99.37300872802734,108.5096435546875,46.84786605834961,54.59960174560547,24.445730209350586,14.6007080078125,245.59500122070312,,96.14292907714844,83.74032592773438,114.56999969482422,21.40296173095703
2015-03-25,170.71908569335938,97.09880828857422,105.91770935058594,46.62732696533203,53.657596588134766,24.763620376586914,14.64297866821289,246.19700622558594,,95.33094024658203,83.37848663330078,114.7300033569336,21.344482421875
2015-03-26,170.3125457763672,96.76738739013672,105.78797912597656,46.22180938720703,53.3772087097168,24.734716415405273,14.82052230834961,248.53199768066406,,93.84480285644531,82.90892791748047,115.4800033569336,21.41967010498047
2015-03-27,170.7025146484375,97.1540756225586,106.4625473022461,46.342750549316406,53.44729995727539,24.532428741455078,14.524618148803711,247.0290069580078,,95.01195526123047,83.23219299316406,115.05999755859375,21.436378479003906
2015-03-28,170.7025146484375,97.1540756225586,106.4625473022461,46.342750549316406,53.44729995727539,24.532428741455078,14.524618148803711,252.79800415039062,,95.01195526123047,83.23219299316406,115.05999755859375,21.436378479003906
2015-03-29,170.7025146484375,97.1540756225586,106.4625473022461,46.342750549316406,53.44729995727539,24.532428741455078,14.524618148803711,242.71299743652344,,95.01195526123047,83.23219299316406,115.05999755859375,21.436378479003906
2015-03-30,172.78509521484375,98.2681655883789,107.90684509277344,46.371212005615234,54.21211624145508,25.05904197692871,14.6007080078125,247.5260009765625,,94.54076385498047,83.22454071044922,113.75,21.60346031188965
2015-03-31,171.27499389648438,97.22773742675781,107.5609130859375,45.65266036987305,53.73409652709961,24.911325454711914,14.431620597839355,244.2239990234375,,94.74375915527344,83.44013214111328,113.66000366210938,21.63687515258789
2015-04-01,170.66929626464844,96.7213134765625,107.60413360595703,45.979915618896484,53.657596588134766,24.9049129486084,14.693705558776855,247.27200317382812,,95.98816680908203,83.83720397949219,115.5999984741211,21.64522933959961
2015-04-02,171.28329467773438,96.78580474853516,107.80304718017578,46.378326416015625,54.06554412841797,24.95627784729004,14.617615699768066,253.0050048828125,,94.97114562988281,83.59812927246094,115.27999877929688,21.4781494140625
2015-04-03,171.28329467773438,96.78580474853516,107.80304718017578,46.378326416015625,54.06554412841797,24.95627784729004,14.617615699768066,254.32200622558594,,94.97114562988281,83.59812927246094,115.27999877929688,21.4781494140625
2015-04-04,171.28329467773438,96.78580474853516,107.80304718017578,46.378326416015625,54.06554412841797,24.95627784729004,14.617615699768066,253.69700622558594,,94.97114562988281,83.59812927246094,115.27999877929688,21.4781494140625
2015-04-05,171.28329467773438,96.78580474853516,107.80304718017578,46.378326416015625,54.06554412841797,24.95627784729004,14.617615699768066,260.5979919433594,,94.97114562988281,83.59812927246094,115.27999877929688,21.4781494140625
2015-04-06,172.43658447265625,97.5776138305664,108.2787094116211,46.84786605834961,54.62636947631836,25.40583038330078,14.80361270904541,255.49200439453125,,94.44081115722656,83.70612335205078,116.69000244140625,21.31106948852539
2015-04-07,171.98025512695312,97.41187286376953,107.58684539794922,46.783843994140625,53.663978576660156,25.421876907348633,14.879701614379883,253.17999267578125,,95.23271942138672,83.7755126953125,116.11000061035156,21.553335189819336
2015-04-08,172.56106567382812,98.185302734375,108.51223754882812,46.98303985595703,53.74686813354492,25.216371536254883,14.592253684997559,245.02200317382812,,95.26172637939453,83.69837951660156,115.47000122070312,21.58675193786621
2015-04-09,173.32437133789062,98.8021469116211,108.123046875,47.04707717895508,52.63151550292969,25.6209716796875,14.592253684997559,243.67599487304688,,94.02669525146484,83.35918426513672,114.66999816894531,21.81231117248535
2015-04-10,174.27020263671875,99.20724487304688,108.64198303222656,47.139564514160156,52.59326171875,25.733362197875977,14.744431495666504,236.07200622558594,,94.16472625732422,83.33602142333984,115.97000122070312,21.86243438720703
2015-04-11,174.27020263671875,99.20724487304688,108.64198303222656,47.139564514160156,52.59326171875,25.733362197875977,14.744431495666504,236.552001953125,,94.16472625732422,83.33602142333984,115.97000122070312,21.86243438720703
2015-04-12,174.27020263671875,99.20724487304688,108.64198303222656,47.139564514160156,52.59326171875,25.733362197875977,14.744431495666504,236.1529998779297,,94.16472625732422,83.33602142333984,115.97000122070312,21.86243438720703
2015-04-13,173.4819793701172,98.95870971679688,108.71113586425781,46.84075927734375,52.453033447265625,25.476469039916992,14.67679500579834,224.58700561523438,,94.29554748535156,83.50566101074219,115.13999938964844,21.895849227905273
2015-04-14,173.81387329101562,98.67323303222656,108.68519592285156,47.18936538696289,52.637874603271484,25.935644149780273,14.744431495666504,219.15899658203125,,94.96387481689453,83.75240325927734,114.44000244140625,21.728769302368164
2015-04-15,174.59381103515625,99.29017639160156,109.44627380371094,47.402793884277344,52.24272537231445,26.55538558959961,15.040337562561035,223.83299255371094,,94.88397216796875,83.79865264892578,115.43000030517578,21.628520965576172
2015-04-16,174.54400634765625,99.15203094482422,109.38575744628906,47.530845642089844,52.376564025878906,26.494375228881836,15.200967788696289,228.572998046875,,94.41175842285156,83.86030578613281,115.02999877929688,21.461442947387695
2015-04-17,172.5361785888672,97.60523986816406,107.61278533935547,46.93324661254883,52.13438415527344,26.301706314086914,15.16715145111084,222.8820037841797,,95.49422454833984,84.02991485595703,115.5999984741211,21.411317825317383
2015-04-18,172.5361785888672,97.60523986816406,107.61278533935547,46.93324661254883,52.13438415527344,26.301706314086914,15.16715145111084,223.3560028076172,,95.49422454833984,84.02991485595703,115.5999984741211,21.411317825317383
2015-04-19,172.5361785888672,97.60523986816406,107.61278533935547,46.93324661254883,52.13438415527344,26.301706314086914,15.16715145111084,222.60000610351562,,95.49422454833984,84.02991485595703,115.5999984741211,21.411317825317383
2015-04-20,174.11257934570312,99.06918334960938,108.66792297363281,46.98303985595703,52.21086120605469,26.401260375976562,15.099514961242676,224.62600708007812,,94.65149688720703,83.87576293945312,114.72000122070312,21.5366268157959
2015-04-21,173.9051513671875,99.49268341064453,108.55546569824219,47.402793884277344,52.30008316040039,26.121891021728516,14.989607810974121,235.2689971923828,,94.22286987304688,83.69837951660156,115.37999725341797,21.561687469482422
2015-04-22,174.75973510742188,100.03591918945312,108.71980285644531,47.49527359008789,52.40845489501953,26.2952938079834,15.040337562561035,234.17599487304688,,92.78445434570312,83.2126235961914,113.83000183105469,21.561687469482422
2015-04-23,175.19947814941406,100.41339874267578,109.2127914428711,47.67313766479492,52.548675537109375,26.47510528564453,15.22633171081543,236.46200561523438,,93.18404388427734,83.46709442138672,114.66000366210938,21.40296173095703
2015-04-24,175.60604858398438,101.77605438232422,108.84952545166016,47.950592041015625,52.657005310058594,26.324193954467773,15.217877388000488,231.26800537109375,,93.76520538330078,83.76006317138672,113.05000305175781,21.319421768188477
2015-04-25,175.60604858398438,101.77605438232422,108.84952545166016,47.950592041015625,52.657005310058594,26.324193954467773,15.217877388000488,226.38999938964844,,93.76520538330078,83.76006317138672,113.05000305175781,21.319421768188477
2015-04-26,175.60604858398438,101.77605438232422,108.84952545166016,47.950592041015625,52.657005310058594,26.324193954467773,15.217877388000488,219.42999267578125,,93.76520538330078,83.76006317138672,113.05000305175781,21.319421768188477
2015-04-27,174.8759307861328,101.51830291748047,107.64741516113281,48.185367584228516,52.58689498901367,26.2952938079834,15.217877388000488,229.28599548339844,,93.76520538330078,83.62898254394531,115.33000183105469,21.25259017944336
2015-04-28,175.43179321289062,101.31571197509766,108.24413299560547,48.24228286743164,52.48492431640625,26.42694091796875,15.243241310119629,225.85499572753906,,92.4720687866211,83.24349212646484,116.33000183105469,21.118928909301758
2015-04-29,174.7099609375,100.680419921875,107.0679702758789,47.822532653808594,51.426944732666016,26.632450103759766,15.34469223022461,225.80799865722656,,91.33876037597656,82.93501281738281,115.51000213623047,20.93514060974121
2015-04-30,172.9592742919922,99.09678649902344,104.80204772949219,47.31741714477539,50.59202575683594,26.54897117614746,15.463055610656738,236.14500427246094,,91.49860382080078,82.91192626953125,113.47000122070312,20.809831619262695
2015-05-01,174.83438110351562,100.40419006347656,105.48528289794922,47.843875885009766,50.97442626953125,26.60997200012207,15.446146011352539,232.07899475097656,,90.26691436767578,82.45858001708984,113.08000183105469,20.910076141357422
2015-05-02,174.83438110351562,100.40419006347656,105.48528289794922,47.843875885009766,50.97442626953125,26.60997200012207,15.446146011352539,234.92999267578125,,90.26691436767578,82.45858001708984,113.08000183105469,20.910076141357422
2015-05-03,174.83438110351562,100.40419006347656,105.48528289794922,47.843875885009766,50.97442626953125,26.60997200012207,15.446146011352539,240.35800170898438,,90.26691436767578,82.45858001708984,113.08000183105469,20.910076141357422
2015-05-04,175.3322296142578,100.56995391845703,105.8658218383789,47.7940788269043,51.02538299560547,26.542543411254883,15.437690734863281,239.01800537109375,,89.41525268554688,82.28874206542969,114.0999984741211,20.96855354309082
2015-05-05,173.32437133789062,98.9310531616211,104.51667022705078,47.0826530456543,49.91645050048828,26.215011596679688,15.564505577087402,236.12100219726562,,89.29143524169922,82.14974212646484,114.41999816894531,20.910076141357422
2015-05-06,172.6107940673828,98.24971008300781,104.87987518310547,47.20358657836914,49.820838928222656,26.112255096435547,15.564505577087402,229.78199768066406,,87.76274871826172,81.74818420410156,114.36000061035156,20.676166534423828
2015-05-07,173.29949951171875,98.83902740478516,105.27771759033203,47.04707717895508,50.58564758300781,25.82969093322754,15.319328308105469,237.33399963378906,,88.94204711914062,82.0956802368164,113.41999816894531,20.784765243530273
2015-05-08,175.58114624023438,100.07272338867188,106.06470489501953,48.13556671142578,51.293087005615234,26.253541946411133,15.4038724899292,243.86300659179688,,89.18224334716797,82.41232299804688,113.97000122070312,20.809831619262695
2015-05-09,175.58114624023438,100.07272338867188,106.06470489501953,48.13556671142578,51.293087005615234,26.253541946411133,15.4038724899292,241.83200073242188,,89.18224334716797,82.41232299804688,113.97000122070312,20.809831619262695
2015-05-10,175.58114624023438,100.07272338867188,106.06470489501953,48.13556671142578,51.293087005615234,26.253541946411133,15.4038724899292,240.29600524902344,,89.18224334716797,82.41232299804688,113.97000122070312,20.809831619262695
2015-05-11,174.74317932128906,99.68605041503906,106.12527465820312,47.71581268310547,50.521915435791016,25.759042739868164,15.336237907409668,242.1580047607422,,87.01293182373047,81.6014633178711,113.52999877929688,20.87666130065918
2015-05-12,174.22042846679688,99.2348861694336,105.93497467041016,47.68735885620117,50.674869537353516,25.87786293029785,15.496870994567871,241.11199951171875,,87.23861694335938,81.66320037841797,114.5,20.75970458984375
2015-05-13,174.253662109375,99.4374771118164,105.93497467041016,48.04307556152344,50.19049072265625,25.8104248046875,15.513781547546387,236.3769989013672,,86.53973388671875,81.55509948730469,116.55000305175781,20.575918197631836
2015-05-14,176.0706787109375,100.89219665527344,107.0593032836914,48.619327545166016,51.15924072265625,25.800790786743164,15.606776237487793,236.9290008544922,,86.77273559570312,81.8331298828125,117.18000030517578,20.50908660888672
